time,node,event,source,destination,msgID
0.245089,1,SEND_MSG,1,0,1
0.405299,1,SEND_MSG,1,0,2
0.604353,1,SEND_MSG,1,0,3
1.245089,0,RECV_MSG,1,0,1
1.307329,0,MSG_DEPT,1,0,1
1.405299,0,RECV_MSG,1,0,2
1.416465,1,SEND_MSG,1,0,4
1.571969,1,SEND_MSG,1,0,5
1.604353,0,RECV_MSG,1,0,3
1.617355,0,MSG_DEPT,1,0,2
1.618113,1,SEND_MSG,1,0,6
1.666911,0,MSG_DEPT,1,0,3
1.758632,1,SEND_MSG,1,0,7
1.846131,1,SEND_MSG,1,0,8
2.160169,1,SEND_MSG,1,0,9
2.33881,1,SEND_MSG,1,0,10
2.416465,0,RECV_MSG,1,0,4
2.45996,1,SEND_MSG,1,0,11
2.571969,0,RECV_MSG,1,0,5
2.618113,0,RECV_MSG,1,0,6
2.637028,1,SEND_MSG,1,0,12
2.673313,0,MSG_DEPT,1,0,4
2.678426,0,MSG_DEPT,1,0,5
2.723591,1,SEND_MSG,1,0,13
2.758632,0,RECV_MSG,1,0,7
2.802231,0,MSG_DEPT,1,0,6
2.846131,0,RECV_MSG,1,0,8
2.958922,0,MSG_DEPT,1,0,7
3.160169,0,RECV_MSG,1,0,9
3.207113,1,SEND_MSG,1,0,14
3.336089,0,MSG_DEPT,1,0,8
3.33881,0,RECV_MSG,1,0,10
3.45996,0,RECV_MSG,1,0,11
3.466139,0,MSG_DEPT,1,0,9
3.593475,0,MSG_DEPT,1,0,10
3.59405,0,MSG_DEPT,1,0,11
3.637028,0,RECV_MSG,1,0,12
3.723591,0,RECV_MSG,1,0,13
3.754531,1,SEND_MSG,1,0,15
3.765837,0,MSG_DEPT,1,0,12
3.855003,0,MSG_DEPT,1,0,13
4.207113,0,RECV_MSG,1,0,14
4.227128,0,MSG_DEPT,1,0,14
4.306013,1,SEND_MSG,1,0,16
4.343396,1,SEND_MSG,1,0,17
4.754531,0,RECV_MSG,1,0,15
4.776641,0,MSG_DEPT,1,0,15
4.85358,1,SEND_MSG,1,0,18
5.176041,1,SEND_MSG,1,0,19
5.306013,0,RECV_MSG,1,0,16
5.322968,1,SEND_MSG,1,0,20
5.343396,0,RECV_MSG,1,0,17
