time,node,event,source,destination,msgID
0.014415,1,SEND_MSG,1,0,1
0.12236,1,SEND_MSG,1,0,2
0.927149,1,SEND_MSG,1,0,3
0.958573,1,SEND_MSG,1,0,4
1.014415,0,RECV_MSG,1,0,1
1.12236,0,RECV_MSG,1,0,2
1.144838,1,SEND_MSG,1,0,5
1.234207,0,MSG_DEPT,1,0,1
1.241262,1,SEND_MSG,1,0,6
1.314879,0,MSG_DEPT,1,0,2
1.564784,1,SEND_MSG,1,0,7
1.927149,0,RECV_MSG,1,0,3
1.958573,0,RECV_MSG,1,0,4
2.010433,1,SEND_MSG,1,0,8
2.091169,1,SEND_MSG,1,0,9
2.098932,0,MSG_DEPT,1,0,4
2.117877,1,SEND_MSG,1,0,10
2.12036,1,SEND_MSG,1,0,11
2.142458,1,SEND_MSG,1,0,12
2.144838,0,RECV_MSG,1,0,5
2.158243,1,SEND_MSG,1,0,13
2.167618,0,MSG_DEPT,1,0,3
2.241262,0,RECV_MSG,1,0,6
2.24639,1,SEND_MSG,1,0,14
2.332806,0,MSG_DEPT,1,0,6
2.361115,1,SEND_MSG,1,0,15
2.410456,1,SEND_MSG,1,0,16
2.534939,0,MSG_DEPT,1,0,5
2.564784,0,RECV_MSG,1,0,7
2.569042,1,SEND_MSG,1,0,17
2.65454,0,MSG_DEPT,1,0,7
2.68746,1,SEND_MSG,1,0,18
2.745786,1,SEND_MSG,1,0,19
2.81733,1,SEND_MSG,1,0,20
2.9937,1,SEND_MSG,1,0,21
3.010433,0,RECV_MSG,1,0,8
3.091169,0,RECV_MSG,1,0,9
3.117877,0,RECV_MSG,1,0,10
3.12036,0,RECV_MSG,1,0,11
3.122593,0,MSG_DEPT,1,0,8
3.122747,1,SEND_MSG,1,0,22
3.142458,0,RECV_MSG,1,0,12
3.156728,1,SEND_MSG,1,0,23
3.158243,0,RECV_MSG,1,0,13
3.195849,1,SEND_MSG,1,0,24
3.199431,0,MSG_DEPT,1,0,9
3.21289,0,MSG_DEPT,1,0,10
3.24639,0,RECV_MSG,1,0,14
3.280488,1,SEND_MSG,1,0,25
3.361115,0,RECV_MSG,1,0,15
3.410456,0,RECV_MSG,1,0,16
3.413777,0,MSG_DEPT,1,0,12
3.562192,1,SEND_MSG,1,0,26
3.564523,0,MSG_DEPT,1,0,11
3.569042,0,RECV_MSG,1,0,17
3.619651,0,MSG_DEPT,1,0,13
3.637823,1,SEND_MSG,1,0,27
3.645285,1,SEND_MSG,1,0,28
3.667982,0,MSG_DEPT,1,0,15
3.68746,0,RECV_MSG,1,0,18
3.745786,0,RECV_MSG,1,0,19
3.755412,0,MSG_DEPT,1,0,16
3.767618,0,MSG_DEPT,1,0,14
3.81733,0,RECV_MSG,1,0,20
3.840409,0,MSG_DEPT,1,0,17
3.842858,0,MSG_DEPT,1,0,19
3.874446,1,SEND_MSG,1,0,29
3.893629,0,MSG_DEPT,1,0,18
3.973666,0,MSG_DEPT,1,0,20
3.98096,1,SEND_MSG,1,0,30
3.9937,0,RECV_MSG,1,0,21
4.044132,0,MSG_DEPT,1,0,21
4.063302,1,SEND_MSG,1,0,31
4.080474,1,SEND_MSG,1,0,32
4.119734,1,SEND_MSG,1,0,33
4.122747,0,RECV_MSG,1,0,22
4.156728,0,RECV_MSG,1,0,23
4.16128,0,MSG_DEPT,1,0,22
4.182059,0,MSG_DEPT,1,0,23
4.195849,0,RECV_MSG,1,0,24
4.203849,0,MSG_DEPT,1,0,24
4.280488,0,RECV_MSG,1,0,25
4.300341,0,MSG_DEPT,1,0,25
4.320309,1,SEND_MSG,1,0,34
4.364798,1,SEND_MSG,1,0,35
4.434819,1,SEND_MSG,1,0,36
4.53755,1,SEND_MSG,1,0,37
4.562192,0,RECV_MSG,1,0,26
4.637823,0,RECV_MSG,1,0,27
4.63797,1,SEND_MSG,1,0,38
4.645285,0,RECV_MSG,1,0,28
4.651216,1,SEND_MSG,1,0,39
4.716004,0,MSG_DEPT,1,0,28
4.757934,0,MSG_DEPT,1,0,26
4.778434,1,SEND_MSG,1,0,40
