time,node,event,source,destination,msgID
0.154362,1,SEND_MSG,1,0,1
0.254245,1,SEND_MSG,1,0,2
0.311716,1,SEND_MSG,1,0,3
0.456837,1,SEND_MSG,1,0,4
0.727954,1,SEND_MSG,1,0,5
0.731606,1,SEND_MSG,1,0,6
0.911488,1,SEND_MSG,1,0,7
0.949849,1,SEND_MSG,1,0,8
1.011346,1,SEND_MSG,1,0,9
1.154362,0,RECV_MSG,1,0,1
1.254245,0,RECV_MSG,1,0,2
1.284018,1,SEND_MSG,1,0,10
1.311716,0,RECV_MSG,1,0,3
1.36213,1,SEND_MSG,1,0,11
1.376419,0,MSG_DEPT,1,0,1
1.402918,0,MSG_DEPT,1,0,2
1.416663,1,SEND_MSG,1,0,12
1.431276,1,SEND_MSG,1,0,13
1.435866,0,MSG_DEPT,1,0,3
1.456837,0,RECV_MSG,1,0,4
1.52977,0,MSG_DEPT,1,0,4
1.727954,0,RECV_MSG,1,0,5
1.731606,0,RECV_MSG,1,0,6
1.745213,0,MSG_DEPT,1,0,5
1.782671,0,MSG_DEPT,1,0,6
1.906969,1,SEND_MSG,1,0,14
1.911488,0,RECV_MSG,1,0,7
1.949849,0,RECV_MSG,1,0,8
1.955152,1,SEND_MSG,1,0,15
2.011346,0,RECV_MSG,1,0,9
2.274904,1,SEND_MSG,1,0,16
2.284018,0,RECV_MSG,1,0,10
2.28962,0,MSG_DEPT,1,0,7
2.300244,0,MSG_DEPT,1,0,8
2.36213,0,RECV_MSG,1,0,11
2.416663,0,RECV_MSG,1,0,12
2.431276,0,RECV_MSG,1,0,13
2.437029,0,MSG_DEPT,1,0,9
2.464173,1,SEND_MSG,1,0,17
2.468458,1,SEND_MSG,1,0,18
2.504261,1,SEND_MSG,1,0,19
2.509607,1,SEND_MSG,1,0,20
2.784709,0,MSG_DEPT,1,0,10
2.885774,0,MSG_DEPT,1,0,11
2.906969,0,RECV_MSG,1,0,14
2.955152,0,RECV_MSG,1,0,15
3.02985,0,MSG_DEPT,1,0,12
3.072282,0,MSG_DEPT,1,0,13
3.097047,0,MSG_DEPT,1,0,14
3.105715,0,MSG_DEPT,1,0,15
3.211487,1,SEND_MSG,1,0,21
3.274904,0,RECV_MSG,1,0,16
3.344999,1,SEND_MSG,1,0,22
3.376886,1,SEND_MSG,1,0,23
3.464173,0,RECV_MSG,1,0,17
3.468458,0,RECV_MSG,1,0,18
3.471764,1,SEND_MSG,1,0,24
3.504261,0,RECV_MSG,1,0,19
3.509607,0,RECV_MSG,1,0,20
3.531524,1,SEND_MSG,1,0,25
3.560825,0,MSG_DEPT,1,0,16
3.564333,0,MSG_DEPT,1,0,17
3.565961,1,SEND_MSG,1,0,26
3.703853,1,SEND_MSG,1,0,27
3.732984,1,SEND_MSG,1,0,28
3.809461,0,MSG_DEPT,1,0,18
3.827597,0,MSG_DEPT,1,0,19
3.943651,0,MSG_DEPT,1,0,20
3.949712,1,SEND_MSG,1,0,29
4.03333,1,SEND_MSG,1,0,30
4.039941,1,SEND_MSG,1,0,31
4.09969,1,SEND_MSG,1,0,32
4.137842,1,SEND_MSG,1,0,33
4.211487,0,RECV_MSG,1,0,21
4.325227,0,MSG_DEPT,1,0,21
4.344999,0,RECV_MSG,1,0,22
4.3711,1,SEND_MSG,1,0,34
4.376886,0,RECV_MSG,1,0,23
4.407568,1,SEND_MSG,1,0,35
4.471764,0,RECV_MSG,1,0,24
4.531524,0,RECV_MSG,1,0,25
4.565961,0,RECV_MSG,1,0,26
4.566327,0,MSG_DEPT,1,0,22
4.599782,0,MSG_DEPT,1,0,23
4.606059,1,SEND_MSG,1,0,36
4.630103,1,SEND_MSG,1,0,37
