lambda,num_clients,mu,servers,capacity,simulation_time,warmup_time,arrivals,departures,dropped,avg_n_system,avg_n_queue,avg_wait_queue,avg_response_time,throughput,utilization,drop_probability,scenario,replication
4.0,1,8.0,1,4,5000.0,500.0,17937,17334,601,0.8246618130264008,0.34572387386388376,0.08954835214001211,1.2138787250902123,3.852,0.47893793916251715,0.03350616045046552,MM1K4,73
4.0,1,8.0,1,4,5000.0,500.0,18024,17398,624,0.8641817496709209,0.3716794118465767,0.09609787753400299,1.2234750071916816,3.866222222222222,0.49250233782434416,0.03462050599201065,MM1K4,74
4.0,1,8.0,1,4,5000.0,500.0,17750,17157,594,0.829233040307544,0.34930846359560436,0.0916181772806864,1.2174957363835301,3.812666666666667,0.4799245767119398,0.03346478873239437,MM1K4,75
4.0,1,8.0,1,4,5000.0,500.0,17817,17286,531,0.825899784003651,0.34670400780266436,0.09025616308642773,1.2150034147874775,3.8413333333333335,0.4791957762009866,0.029802997137565245,MM1K4,76
4.0,1,8.0,1,4,5000.0,500.0,17893,17368,525,0.8231782402199338,0.3421742193760892,0.08865637881117006,1.213283169103501,3.8595555555555556,0.48100402084384464,0.02934108310512491,MM1K4,77
4.0,1,8.0,1,4,5000.0,500.0,17987,17385,602,0.8357336140684668,0.3548555305318019,0.09185216493489265,1.216324490267929,3.8633333333333333,0.48087808353666495,0.033468616222827596,MM1K4,78
4.0,1,8.0,1,4,5000.0,500.0,18105,17483,622,0.8442279920132654,0.3602313393623799,0.09272098765261738,1.2172982877114802,3.885111111111111,0.48399665265088554,0.03435515051090859,MM1K4,79
4.0,1,8.0,1,4,5000.0,500.0,18070,17402,667,0.8458840269753753,0.3612666424950343,0.09342029026707588,1.2187312537223756,3.867111111111111,0.4846173844803411,0.0369120088544549,MM1K4,80
4.0,1,8.0,1,4,5000.0,500.0,17874,17242,632,0.8556733026417422,0.3706268931151621,0.09673318680348024,1.2233263756528137,3.8315555555555556,0.4850464095265801,0.03535862146134049,MM1K4,81
4.0,1,8.0,1,4,5000.0,500.0,17806,17336,471,0.8208707865433676,0.3425171237053329,0.08892588114150574,1.2131094142868744,3.8524444444444446,0.4783536628380347,0.02645175783443783,MM1K4,82
4.0,1,8.0,1,4,5000.0,500.0,18032,17421,614,0.8457126121593235,0.35931979598542957,0.09282712405134273,1.21846708778477,3.8713333333333333,0.48639281617389396,0.03405057675244011,MM1K4,83
4.0,1,8.0,1,4,5000.0,500.0,17945,17297,649,0.8446500645092996,0.3574436006158974,0.09299278503622237,1.2197543731036193,3.843777777777778,0.48720646389340216,0.03616606297018668,MM1K4,84
4.0,1,8.0,1,4,5000.0,500.0,17913,17409,504,0.8359170327715153,0.3524056105884689,0.09109226535976278,1.2160736772630258,3.8686666666666665,0.4835114221830465,0.02813599062133646,MM1K4,85
4.0,1,8.0,1,4,5000.0,500.0,18063,17414,650,0.8556277856719255,0.3700408568881034,0.09562544915406328,1.221113290976046,3.8697777777777778,0.48558692878382215,0.03598516304046947,MM1K4,86
4.0,1,8.0,1,4,5000.0,500.0,18100,17435,666,0.8555111910306401,0.36592165496454293,0.094497202146286,1.2208644540802633,3.8744444444444444,0.4895895360660971,0.03679558011049724,MM1K4,87
4.0,1,8.0,1,4,5000.0,500.0,18207,17595,612,0.8525412189898429,0.3614529434439846,0.0924432080419398,1.218041232478212,3.91,0.49108827554585827,0.03361344537815126,MM1K4,88
4.0,1,8.0,1,4,5000.0,500.0,18127,17480,647,0.8588748316781493,0.3678526470037255,0.09469890798150828,1.2211062209697745,3.8844444444444446,0.49102218467442377,0.03569261322888509,MM1K4,89
4.0,1,8.0,1,4,5000.0,500.0,18043,17427,618,0.8542764653541055,0.3656154825597038,0.09442289820437436,1.220607907565153,3.8726666666666665,0.48866098279440173,0.0342515102809954,MM1K4,90
4.0,1,8.0,1,4,5000.0,500.0,17997,17409,587,0.8272661982235858,0.344604878134864,0.08907248963937914,1.213830996727641,3.8686666666666665,0.48266132008872165,0.0326165472023115,MM1K4,91
4.0,1,8.0,1,4,5000.0,500.0,17952,17348,603,0.8356034788874414,0.3523033296107359,0.09138073219562307,1.216736688192228,3.855111111111111,0.48330014927670545,0.03358957219251337,MM1K4,92
4.0,1,8.0,1,4,5000.0,500.0,17951,17353,597,0.8392230476974479,0.35727472911696545,0.09262471619309394,1.217597740490508,3.856222222222222,0.48194831858048254,0.03325720015598017,MM1K4,93
4.0,1,8.0,1,4,5000.0,500.0,17930,17350,577,0.8330282816862408,0.3530471515709413,0.09149292912275496,1.2159479555374113,3.8555555555555556,0.47998113011529947,0.032180702732849974,MM1K4,94
4.0,1,8.0,1,4,5000.0,500.0,17725,17183,542,0.8174728904939337,0.34472037714416265,0.09027769872250084,1.2140853173033106,3.8184444444444443,0.47275251334977103,0.03057827926657264,MM1K4,95
4.0,1,8.0,1,4,5000.0,500.0,17974,17425,549,0.8387475697777029,0.35484080725737205,0.09163751119989522,1.216611557373559,3.8722222222222222,0.4839067625203308,0.03054411928340937,MM1K4,96
4.0,1,8.0,1,4,5000.0,500.0,17790,17223,567,0.8237594903636135,0.34689713651925097,0.09063677142986874,1.2152306628715226,3.8273333333333333,0.4768623538443626,0.031871838111298484,MM1K4,97
4.0,1,8.0,1,4,5000.0,500.0,17883,17359,522,0.814430569515315,0.33645749461387586,0.08721751780141623,1.2111217346098182,3.8575555555555554,0.47797307490143903,0.0291897332662305,MM1K4,98
4.0,1,8.0,1,4,5000.0,500.0,18194,17558,634,0.848370387941863,0.3590474073425113,0.09200393710832717,1.2174014772655055,3.901777777777778,0.48932298059935175,0.034846652742662416,MM1K4,99
6.0,1,8.0,1,4,5000.0,500.0,26999,24247,2752,1.446024337043689,0.7732668658518661,0.14351057435284353,1.268367613176739,5.388222222222222,0.6727574711918264,0.10192970110004074,MM1K4,0
6.0,1,8.0,1,4,5000.0,500.0,26910,24299,2611,1.428660217846369,0.75832645058637,0.1404327301322694,1.264574266981553,5.399777777777778,0.6703337672599952,0.09702712746191007,MM1K4,1
6.0,1,8.0,1,4,5000.0,500.0,26979,24153,2827,1.4511211957752337,0.7760753756259196,0.14459235665617678,1.2703639019759034,5.367333333333334,0.6750458201493057,0.10478520330627525,MM1K4,2
6.0,1,8.0,1,4,5000.0,500.0,26892,24191,2702,1.442703394194363,0.7697324059541008,0.14319538890345274,1.2683862016079683,5.3757777777777775,0.6729709882402599,0.10047597798601815,MM1K4,3
6.0,1,8.0,1,4,5000.0,500.0,27130,24205,2923,1.4395428629191576,0.7694109898275441,0.14303456197029088,1.2676129186537484,5.378888888888889,0.6701318730916023,0.10774050866199779,MM1K4,4
6.0,1,8.0,1,4,5000.0,500.0,27127,24224,2904,1.4367206183752774,0.7664460656980612,0.14239034862814548,1.2669066019880624,5.383111111111111,0.6702745526772158,0.107052014598002,MM1K4,5
6.0,1,8.0,1,4,5000.0,500.0,27003,24264,2737,1.4377718028031683,0.767235329863907,0.14229041477645643,1.2666407818019036,5.392,0.6705364729392601,0.1013591082472318,MM1K4,6
6.0,1,8.0,1,4,5000.0,500.0,26852,24230,2622,1.422389380407995,0.7525208709312184,0.13975831280191842,1.2641664140254252,5.384444444444444,0.6698685094767779,0.09764635781319828,MM1K4,7
6.0,1,8.0,1,4,5000.0,500.0,26857,24159,2698,1.415824949743947,0.748751114890712,0.13946686605439812,1.2637200328593,5.368666666666667,0.6670738348532386,0.10045798115947425,MM1K4,8
6.0,1,8.0,1,4,5000.0,500.0,27115,24300,2814,1.465763889700383,0.78677720044179,0.14569388513137688,1.2714319072893945,5.4,0.6789866892585871,0.10378019546376545,MM1K4,9
6.0,1,8.0,1,4,5000.0,500.0,27098,24182,2916,1.4632078382261633,0.7854982073460106,0.14614844220583187,1.2722702442247373,5.373777777777778,0.6777096308801498,0.10760941766920068,MM1K4,10
6.0,1,8.0,1,4,5000.0,500.0,26890,24194,2699,1.4191955487501482,0.7501589151111647,0.1395579315497992,1.263998119980057,5.376444444444444,0.6690366336389885,0.10037188545927854,MM1K4,11
6.0,1,8.0,1,4,5000.0,500.0,27013,24176,2839,1.46288302441697,0.7860195473844537,0.14633353910914348,1.2723209103671458,5.372444444444445,0.6768634770325128,0.10509754562617998,MM1K4,12
6.0,1,8.0,1,4,5000.0,500.0,26983,24221,2760,1.441481501226302,0.7676882423163517,0.1426237801845671,1.267797890195941,5.382444444444444,0.6737932589099556,0.10228662491198162,MM1K4,13
6.0,1,8.0,1,4,5000.0,500.0,26873,24035,2837,1.449839143043885,0.7761068048811841,0.14531461966405101,1.2714425780647176,5.341111111111111,0.6737323381627017,0.10557064711792505,MM1K4,14
6.0,1,8.0,1,4,5000.0,500.0,27238,24320,2917,1.4781988614398398,0.7945177040791345,0.14701721351186717,1.2735219005792007,5.404444444444445,0.6836811573607019,0.10709303179381746,MM1K4,15
6.0,1,8.0,1,4,5000.0,500.0,27212,24328,2883,1.4455222438854574,0.7727252616952631,0.1429242529019398,1.2673708278292157,5.4062222222222225,0.6727969821901939,0.10594590621784507,MM1K4,16
6.0,1,8.0,1,4,5000.0,500.0,26961,24295,2667,1.4306602194560558,0.7581039713857194,0.14042351509081125,1.2649901683878608,5.398888888888889,0.6725562480703372,0.09892066318014911,MM1K4,17
6.0,1,8.0,1,4,5000.0,500.0,26802,24090,2712,1.4491229383299553,0.7738690945420005,0.14455836137148204,1.2706962768659409,5.3533333333333335,0.6752538437879533,0.10118647862099843,MM1K4,18
6.0,1,8.0,1,4,5000.0,500.0,27055,24160,2895,1.468919065286282,0.7921282047181669,0.1475399128433092,1.2735931864266365,5.368888888888889,0.6767908605681084,0.10700425060062835,MM1K4,19
6.0,1,8.0,1,4,5000.0,500.0,27030,24194,2835,1.452867118042372,0.7797265196112758,0.14502642548775488,1.2702259636604092,5.376444444444444,0.6731405984310892,0.1048834628190899,MM1K4,20
6.0,1,8.0,1,4,5000.0,500.0,26811,24031,2781,1.446762405354341,0.7739226154456293,0.14492407081533604,1.270920885096087,5.340222222222223,0.672839789908701,0.10372608257804633,MM1K4,21
6.0,1,8.0,1,4,5000.0,500.0,26913,24234,2679,1.4265385250110778,0.7581998724848499,0.1407897757770828,1.2648932641144608,5.3853333333333335,0.6683386525262229,0.09954297179801583,MM1K4,22
6.0,1,8.0,1,4,5000.0,500.0,27052,24171,2880,1.4594842529766412,0.7849006261416029,0.14612338061459104,1.2717068996994525,5.371333333333333,0.6745836268350334,0.10646162945438414,MM1K4,23
6.0,1,8.0,1,4,5000.0,500.0,26900,24097,2803,1.434154095653656,0.7676470335882148,0.1433569748388112,1.2678219214768653,5.354888888888889,0.6665070620654504,0.10420074349442379,MM1K4,24
6.0,1,8.0,1,4,5000.0,500.0,27220,24472,2749,1.4396766037767215,0.767380867790924,0.14111810846302197,1.264738802478789,5.4382222222222225,0.6722957359858004,0.10099191770756796,MM1K4,25
6.0,1,8.0,1,4,5000.0,500.0,27223,24474,2747,1.4383000252537919,0.7664898940583628,0.1409324680237256,1.264455182701565,5.438666666666666,0.6718101311954395,0.10090732101531794,MM1K4,26
6.0,1,8.0,1,4,5000.0,500.0,27081,24282,2801,1.4643200984098432,0.7861067351926828,0.145699987955014,1.271388281072647,5.396,0.6782133632171674,0.10343044939256305,MM1K4,27
6.0,1,8.0,1,4,5000.0,500.0,26921,24130,2795,1.4372256949624969,0.7690672547205607,0.14349533089745622,1.2681016661593159,5.362222222222222,0.6681584402419365,0.10382229486274655,MM1K4,28
6.0,1,8.0,1,4,5000.0,500.0,27053,24342,2711,1.465456412514059,0.7855336503463606,0.14523239884408318,1.2709262637543082,5.4093333333333335,0.679922762167701,0.10021069751968359,MM1K4,29
6.0,1,8.0,1,4,5000.0,500.0,27156,24341,2817,1.4478363335242275,0.774758099265127,0.14325107234003223,1.2676853517669935,5.409111111111111,0.6730782342590909,0.10373398144056561,MM1K4,30
6.0,1,8.0,1,4,5000.0,500.0,27141,24209,2933,1.4671656348451,0.7934932592503665,0.14749875020582817,1.2727232347498636,5.379777777777778,0.673672375594728,0.10806528867764637,MM1K4,31
6.0,1,8.0,1,4,5000.0,500.0,27057,24258,2797,1.447850390893006,0.774604578594481,0.1436758483476039,1.2685648253600235,5.390666666666666,0.6732458122985236,0.10337435783715859,MM1K4,32
6.0,1,8.0,1,4,5000.0,500.0,27160,24267,2896,1.45400816905769,0.7766350794249499,0.14403478578669865,1.269644974756621,5.392666666666667,0.6773730896327423,0.10662739322533137,MM1K4,33
6.0,1,8.0,1,4,5000.0,500.0,27059,24218,2838,1.4401135545866346,0.7688560274707934,0.1428577065376241,1.267572777812933,5.381777777777778,0.6712575271158455,0.1048819246830999,MM1K4,34
6.0,1,8.0,1,4,5000.0,500.0,26951,24140,2809,1.4529615090062358,0.7790406324972332,0.14520247726513685,1.2708154925855477,5.364444444444445,0.6739208765089943,0.10422618826759675,MM1K4,35
6.0,1,8.0,1,4,5000.0,500.0,26976,24116,2859,1.440866519395943,0.7723063372106374,0.14411090219969597,1.2688622120260726,5.359111111111111,0.6685601821853164,0.10598309608540925,MM1K4,36
6.0,1,8.0,1,4,5000.0,500.0,27218,24418,2800,1.4512859274713847,0.778029114729757,0.14338320158423729,1.267457886543589,5.426222222222222,0.6732568127416262,0.10287309868469395,MM1K4,37
6.0,1,8.0,1,4,5000.0,500.0,27286,24309,2980,1.4544942176337372,0.7798552812066813,0.14443647619758876,1.2693285549867102,5.402,0.6746389364270591,0.10921351608883677,MM1K4,38
6.0,1,8.0,1,4,5000.0,500.0,27094,24226,2870,1.4467672124550324,0.7737228245386082,0.14373817746280634,1.2687584570943946,5.383555555555556,0.6730443879164233,0.1059275116261903,MM1K4,39
6.0,1,8.0,1,4,5000.0,500.0,27158,24379,2780,1.4567660263346722,0.7789192234008033,0.14377797327361183,1.2689022527567602,5.4175555555555555,0.6778468029338671,0.1023639443257972,MM1K4,40
6.0,1,8.0,1,4,5000.0,500.0,26859,24072,2783,1.4340052628406275,0.7657049041510955,0.14308697000160114,1.2680174090134835,5.349333333333333,0.6683003586895255,0.1036151755463718,MM1K4,41
6.0,1,8.0,1,4,5000.0,500.0,26891,24098,2790,1.4392482150774308,0.7690692709580789,0.14357783570688737,1.2687197478262213,5.355111111111111,0.6701789441193389,0.10375218474582575,MM1K4,42
6.0,1,8.0,1,4,5000.0,500.0,26994,24195,2799,1.4508286371472547,0.777029922842329,0.14450606972105853,1.2698313437286668,5.376666666666667,0.6737987143049321,0.10368970882418316,MM1K4,43
6.0,1,8.0,1,4,5000.0,500.0,26856,24052,2804,1.4558446577312683,0.7819240234376673,0.1462937845280851,1.2723853471051065,5.344888888888889,0.6739206342936005,0.1044086982424784,MM1K4,44
6.0,1,8.0,1,4,5000.0,500.0,27053,24091,2959,1.4584185655364006,0.7868456026939774,0.14691840212778293,1.272349305497739,5.353555555555555,0.6715729628424216,0.10937788784977637,MM1K4,45
6.0,1,8.0,1,4,5000.0,500.0,27100,24204,2897,1.4672048228567063,0.791224804100756,0.1471105958834529,1.2727897003064985,5.378666666666667,0.6759800187559435,0.10690036900369004,MM1K4,46
6.0,1,8.0,1,4,5000.0,500.0,26852,24090,2762,1.4460943208862447,0.7750270137478683,0.14476664132770495,1.2701237460385069,5.3533333333333335,0.6710673071383786,0.1028601221510502,MM1K4,47
6.0,1,8.0,1,4,5000.0,500.0,26741,24037,2703,1.4205147675030267,0.7576557799105306,0.14182182604822452,1.2659030773777429,5.341555555555556,0.6628589875925092,0.1010807374443738,MM1K4,48
6.0,1,8.0,1,4,5000.0,500.0,26602,23877,2728,1.423656139741075,0.7604356254794237,0.14333859436707302,1.268333469542335,5.306,0.6632205142616492,0.10254868055033456,MM1K4,49
6.0,1,8.0,1,4,5000.0,500.0,26868,24059,2809,1.4410775853186835,0.7694325839759429,0.14391481889902918,1.269539429483111,5.346444444444445,0.6716450013427389,0.10454816138156915,MM1K4,50
6.0,1,8.0,1,4,5000.0,500.0,27152,24251,2900,1.44908786795812,0.777397548539429,0.1442575134636003,1.2688956299606142,5.389111111111111,0.6716903194186924,0.10680612846199175,MM1K4,51
6.0,1,8.0,1,4,5000.0,500.0,26986,24293,2693,1.4152278662952358,0.7480360902886647,0.1385651177828589,1.262154752329005,5.398444444444444,0.6671917760065744,0.09979248499221818,MM1K4,52
6.0,1,8.0,1,4,5000.0,500.0,27291,24439,2852,1.462358815898942,0.7856795892517424,0.1446686915026327,1.2692669369264453,5.430888888888889,0.6766792266472108,0.1045033161115386,MM1K4,53
6.0,1,8.0,1,4,5000.0,500.0,27004,24328,2679,1.4345355434214824,0.7642057291398173,0.1413594138836368,1.2653564391615921,5.4062222222222225,0.6703298142816647,0.09920752481113909,MM1K4,54
6.0,1,8.0,1,4,5000.0,500.0,26866,24119,2751,1.4172523175802714,0.7536791191047737,0.14065948037570328,1.264474205765303,5.3597777777777775,0.6635731984754879,0.10239708181344451,MM1K4,55
6.0,1,8.0,1,4,5000.0,500.0,26961,24216,2749,1.4475786615762751,0.7731273254807504,0.143718121055613,1.2690642926894147,5.381333333333333,0.6744513360955252,0.10196209339416194,MM1K4,56
6.0,1,8.0,1,4,5000.0,500.0,27129,24135,2998,1.460671875631925,0.7862987840353011,0.1467179049801675,1.272474789960406,5.363333333333333,0.674373091596626,0.11050904935677688,MM1K4,57
6.0,1,8.0,1,4,5000.0,500.0,26882,24234,2647,1.441764381340169,0.7687244805146203,0.1427232571198923,1.2677047200739437,5.3853333333333335,0.6730399008255444,0.09846737593929022,MM1K4,58
6.0,1,8.0,1,4,5000.0,500.0,27147,24383,2765,1.463518184691969,0.7856670280021183,0.14501204284560779,1.270121873099,5.418444444444445,0.6778511566898582,0.10185287508748665,MM1K4,59
6.0,1,8.0,1,4,5000.0,500.0,26968,24095,2874,1.4342225259907588,0.7638972864609476,0.14266930173912307,1.2678596630486982,5.354444444444445,0.6703252395298087,0.10657075051913378,MM1K4,60
6.0,1,8.0,1,4,5000.0,500.0,27051,24283,2770,1.4501961418897378,0.7743876229889723,0.14352387777267583,1.2687646796580612,5.396222222222222,0.6758085189007699,0.1023991719344941,MM1K4,61
6.0,1,8.0,1,4,5000.0,500.0,27045,24221,2825,1.4489705568988482,0.7758075652621134,0.14415791889251578,1.2692280087629977,5.382444444444444,0.6731629916367274,0.10445553706784988,MM1K4,62
6.0,1,8.0,1,4,5000.0,500.0,26837,24207,2628,1.4178651751078588,0.7502737711966354,0.1394726500254712,1.263572901281047,5.379333333333333,0.6675914039112282,0.09792450721019488,MM1K4,63
6.0,1,8.0,1,4,5000.0,500.0,26885,24192,2693,1.4187949820604417,0.7529130305480929,0.14005078693230893,1.2639127570796975,5.376,0.6658819515123519,0.10016737957969128,MM1K4,64
6.0,1,8.0,1,4,5000.0,500.0,27202,24480,2720,1.4513276009856166,0.7756352894781345,0.1425798755781662,1.2667875590931854,5.44,0.6756923115074791,0.09999264759944122,MM1K4,65
6.0,1,8.0,1,4,5000.0,500.0,27064,24296,2767,1.4524564253976575,0.7793988593362735,0.1443437098051912,1.2690067259660054,5.399111111111111,0.673057566061388,0.10223913686077446,MM1K4,66
6.0,1,8.0,1,4,5000.0,500.0,27068,24298,2770,1.4547696118438187,0.7775177231652313,0.143996615122378,1.2694228169593311,5.399555555555556,0.6772518886785893,0.10233486035170682,MM1K4,67
6.0,1,8.0,1,4,5000.0,500.0,26999,24180,2819,1.451376533020967,0.7786053605018776,0.1449017420288854,1.2701072952272303,5.373333333333333,0.6727711725190955,0.10441127449164783,MM1K4,68
6.0,1,8.0,1,4,5000.0,500.0,27165,24329,2835,1.4467363645174154,0.7725894153832793,0.14290157298798786,1.267594767176574,5.406444444444444,0.6741469491341309,0.10436223081170624,MM1K4,69
6.0,1,8.0,1,4,5000.0,500.0,27110,24268,2844,1.4473596918365694,0.7740966005984923,0.1435437984246034,1.268390700877343,5.392888888888889,0.6732630912380734,0.10490593876798229,MM1K4,70
6.0,1,8.0,1,4,5000.0,500.0,27082,24328,2755,1.441758981928349,0.7692618417402189,0.14229193882896193,1.2666863005007858,5.4062222222222225,0.6724971401881229,0.10172808507495754,MM1K4,71
6.0,1,8.0,1,4,5000.0,500.0,26961,24181,2778,1.4515162781772972,0.7767366810016647,0.14454540641697433,1.2701172357610282,5.373555555555556,0.6747795971756302,0.10303772115277623,MM1K4,72
6.0,1,8.0,1,4,5000.0,500.0,27007,24154,2855,1.446898879495142,0.7734709881977375,0.14410381608842215,1.2695728799951937,5.367555555555556,0.6734278912974035,0.10571333358018292,MM1K4,73
6.0,1,8.0,1,4,5000.0,500.0,26992,24257,2738,1.4369930393777708,0.7625710608872951,0.14148405504996578,1.2666030015364877,5.390444444444444,0.6744219784904756,0.10143746295198577,MM1K4,74
6.0,1,8.0,1,4,5000.0,500.0,26931,24162,2773,1.4577884269785466,0.7820756898241091,0.14569185192470688,1.2715420985586652,5.3693333333333335,0.6757127371544406,0.10296684118673648,MM1K4,75
6.0,1,8.0,1,4,5000.0,500.0,27001,24180,2821,1.4253590501069697,0.7580480247536371,0.1410759351278481,1.2652635556294625,5.373333333333333,0.6673110253533345,0.1044776119402985,MM1K4,76
6.0,1,8.0,1,4,5000.0,500.0,27083,24265,2821,1.441265672695965,0.7689185770609099,0.14264048273441954,1.2673392024324979,5.392222222222222,0.6723470956350529,0.10416128198500904,MM1K4,77
6.0,1,8.0,1,4,5000.0,500.0,27047,24360,2686,1.4257373247736767,0.7572327755698051,0.13986726784661935,1.2633594473206218,5.413333333333333,0.668504549203878,0.09930861093651791,MM1K4,78
6.0,1,8.0,1,4,5000.0,500.0,27077,24178,2897,1.4634655333238955,0.7861663116583796,0.14630778770327008,1.2723644899167579,5.372888888888889,0.6772992216655138,0.10699117332053033,MM1K4,79
6.0,1,8.0,1,4,5000.0,500.0,27053,24317,2737,1.439484387251706,0.7663861132077722,0.14183537542520464,1.26639548731593,5.403777777777778,0.6730982740439361,0.10117177392525782,MM1K4,80
6.0,1,8.0,1,4,5000.0,500.0,26886,24174,2713,1.4327632743079364,0.7653119715270177,0.14250869166764854,1.2667533526537582,5.372,0.6674513027809187,0.10090753552034516,MM1K4,81
6.0,1,8.0,1,4,5000.0,500.0,27073,24336,2739,1.4202012681615481,0.7521521362248298,0.1390899092992662,1.2626227035406186,5.408,0.6680491319367104,0.1011709082850072,MM1K4,82
6.0,1,8.0,1,4,5000.0,500.0,27226,24472,2753,1.4324701464845893,0.7621173731837015,0.14012234851605418,1.2633909028334236,5.4382222222222225,0.6703527733008752,0.10111657973995446,MM1K4,83
6.0,1,8.0,1,4,5000.0,500.0,26881,24210,2671,1.4418717355603443,0.7667391062081835,0.1425165624922274,1.2680058988030394,5.38,0.6751326293521636,0.0993638629515271,MM1K4,84
6.0,1,8.0,1,4,5000.0,500.0,26902,24263,2638,1.4114172916376655,0.746333949567273,0.13841249739738637,1.2617644390588303,5.391777777777778,0.6650833420703908,0.09805962381979035,MM1K4,85
6.0,1,8.0,1,4,5000.0,500.0,26739,24062,2676,1.4236796381549015,0.75666927170139,0.14149269059109182,1.2662227747117634,5.347111111111111,0.6670103664535149,0.10007853696847302,MM1K4,86
6.0,1,8.0,1,4,5000.0,500.0,26907,24168,2741,1.432849749280222,0.7621351375194492,0.14194079442964327,1.2668211427112144,5.370666666666667,0.6707146117607835,0.1018694020143457,MM1K4,87
6.0,1,8.0,1,4,5000.0,500.0,26918,24124,2794,1.4393876595231418,0.7690426676860145,0.14345394944399664,1.2684987213047003,5.360888888888889,0.6703449918371256,0.10379671595215098,MM1K4,88
6.0,1,8.0,1,4,5000.0,500.0,27333,24451,2881,1.4625033438454849,0.7881268666330637,0.14504691880177367,1.2691546565785476,5.4335555555555555,0.6743764772124218,0.10540372443566386,MM1K4,89
6.0,1,8.0,1,4,5000.0,500.0,27014,24266,2746,1.4330994492017044,0.7633068854252356,0.141549824702433,1.2657555649036023,5.392444444444444,0.6697925637764647,0.10165099577996595,MM1K4,90
6.0,1,8.0,1,4,5000.0,500.0,26921,24124,2796,1.454549872070287,0.7813669853034344,0.14574125815704864,1.2713279748960482,5.360888888888889,0.6731828867668617,0.10385944058541659,MM1K4,91
6.0,1,8.0,1,4,5000.0,500.0,27085,24161,2927,1.461603961037377,0.7848035073408383,0.1461775595564546,1.2722327513306817,5.369111111111111,0.6768004536965341,0.10806719586486986,MM1K4,92
6.0,1,8.0,1,4,5000.0,500.0,27118,24255,2865,1.4727172800977024,0.7937860036484977,0.14728560050564124,1.2732593477632228,5.39,0.6789312764492039,0.1056493841728741,MM1K4,93
6.0,1,8.0,1,4,5000.0,500.0,27124,24357,2769,1.4370324920270328,0.7646527733417517,0.14129850399916277,1.2655373701891892,5.4126666666666665,0.6723797186852845,0.10208671287420734,MM1K4,94
6.0,1,8.0,1,4,5000.0,500.0,27123,24256,2863,1.4443182012910807,0.772626461239652,0.14327971538963957,1.2678881169642404,5.3902222222222225,0.6716917400514212,0.10555617004018729,MM1K4,95
6.0,1,8.0,1,4,5000.0,500.0,26925,24199,2726,1.4403623052096919,0.7662816152153397,0.14249415288893605,1.2678449911875733,5.377555555555555,0.6740806899943488,0.10124419684308264,MM1K4,96
6.0,1,8.0,1,4,5000.0,500.0,26941,24244,2700,1.4231729772557713,0.7545140838291156,0.14008978834254304,1.2642014180340868,5.387555555555555,0.6686588934266525,0.10021899706766638,MM1K4,97
6.0,1,8.0,1,4,5000.0,500.0,27213,24438,2775,1.4339191736251042,0.7618517662515275,0.14028303926538654,1.264029503182986,5.430666666666666,0.6720674073735767,0.1019733215742476,MM1K4,98
6.0,1,8.0,1,4,5000.0,500.0,26750,23962,2790,1.4196811750255511,0.7564220134675937,0.142056249136547,1.2666174769446652,5.324888888888889,0.6632591615579541,0.10429906542056075,MM1K4,99
8.0,1,8.0,1,4,5000.0,500.0,36355,28941,7413,2.023172757981544,1.2166818656263738,0.18917727342434967,1.3145785011688447,6.431333333333333,0.8064908923551791,0.20390592765781873,MM1K4,0
8.0,1,8.0,1,4,5000.0,500.0,36370,28869,7502,2.0488418272180002,1.2381974318534785,0.1930110324384043,1.319372553713415,6.415333333333334,0.8106443953645197,0.20626890294198516,MM1K4,1
8.0,1,8.0,1,4,5000.0,500.0,36065,29006,7058,1.9964753671415594,1.198463754050482,0.18591462780483906,1.30971860204288,6.445777777777778,0.798011613091109,0.19570220435325109,MM1K4,2
8.0,1,8.0,1,4,5000.0,500.0,35622,28564,7057,1.9934050964742096,1.19188531510928,0.18777075752666916,1.3140404360594153,6.347555555555555,0.8015197813649265,0.19810791084161472,MM1K4,3
8.0,1,8.0,1,4,5000.0,500.0,35987,28764,7223,2.023835227472354,1.2175457167078227,0.19047961775779507,1.3166200293292158,6.392,0.8062895107645391,0.20071136799399783,MM1K4,4
8.0,1,8.0,1,4,5000.0,500.0,36206,28818,7388,2.0304372509899062,1.2251674218784863,0.19132660049084965,1.3170706935440533,6.404,0.8052698291114244,0.20405457658951556,MM1K4,5
8.0,1,8.0,1,4,5000.0,500.0,36245,28941,7302,2.0077860079875327,1.2038657086141697,0.1871849224410182,1.3121805445961534,6.431333333333333,0.8039202993733584,0.2014622706580218,MM1K4,6
8.0,1,8.0,1,4,5000.0,500.0,36123,28744,7377,2.014003191548671,1.2138804924486897,0.19002569556642046,1.3152829356148361,6.387555555555555,0.8001226990999548,0.2042189186944606,MM1K4,7
8.0,1,8.0,1,4,5000.0,500.0,36089,28774,7317,2.004112475000669,1.2029734762805129,0.18816871528489545,1.313459377086296,6.394222222222222,0.8011389987201379,0.20274876000997533,MM1K4,8
8.0,1,8.0,1,4,5000.0,500.0,35931,28641,7292,2.007395967469252,1.205614132156278,0.18942323396165534,1.3153995007630361,6.3646666666666665,0.8017818353129638,0.20294453257632686,MM1K4,9
