time,node,event,source,destination,msgID
0.101615,1,SEND_MSG,1,0,1
0.517706,1,SEND_MSG,1,0,2
0.661863,1,SEND_MSG,1,0,3
0.703901,1,SEND_MSG,1,0,4
0.754039,1,SEND_MSG,1,0,5
0.77036,1,SEND_MSG,1,0,6
0.861059,1,SEND_MSG,1,0,7
1.101615,0,RECV_MSG,1,0,1
1.168414,1,SEND_MSG,1,0,8
1.268937,1,SEND_MSG,1,0,9
1.517706,0,RECV_MSG,1,0,2
1.570497,1,SEND_MSG,1,0,10
1.6212,0,MSG_DEPT,1,0,1
1.661863,0,RECV_MSG,1,0,3
1.703901,0,RECV_MSG,1,0,4
1.71841,1,SEND_MSG,1,0,11
1.754039,0,RECV_MSG,1,0,5
1.77036,0,RECV_MSG,1,0,6
1.861059,0,RECV_MSG,1,0,7
1.863049,1,SEND_MSG,1,0,12
1.917995,1,SEND_MSG,1,0,13
1.919454,1,SEND_MSG,1,0,14
2.016091,0,MSG_DEPT,1,0,2
2.064442,1,SEND_MSG,1,0,15
2.069949,1,SEND_MSG,1,0,16
2.094121,1,SEND_MSG,1,0,17
2.154571,1,SEND_MSG,1,0,18
2.168414,0,RECV_MSG,1,0,8
2.202224,0,MSG_DEPT,1,0,3
2.268937,0,RECV_MSG,1,0,9
2.272635,1,SEND_MSG,1,0,19
2.398793,1,SEND_MSG,1,0,20
2.441137,1,SEND_MSG,1,0,21
2.448303,1,SEND_MSG,1,0,22
2.501431,1,SEND_MSG,1,0,23
2.536887,0,MSG_DEPT,1,0,4
2.570497,0,RECV_MSG,1,0,10
2.6358,1,SEND_MSG,1,0,24
2.667325,1,SEND_MSG,1,0,25
2.71841,0,RECV_MSG,1,0,11
2.732687,1,SEND_MSG,1,0,26
2.824556,1,SEND_MSG,1,0,27
2.858768,1,SEND_MSG,1,0,28
2.863049,0,RECV_MSG,1,0,12
2.891344,0,MSG_DEPT,1,0,5
2.917995,0,RECV_MSG,1,0,13
2.919454,0,RECV_MSG,1,0,14
2.920464,0,MSG_DEPT,1,0,8
2.93465,0,MSG_DEPT,1,0,9
3.001508,1,SEND_MSG,1,0,29
3.064442,0,RECV_MSG,1,0,15
3.069949,0,RECV_MSG,1,0,16
3.094121,0,RECV_MSG,1,0,17
3.114394,1,SEND_MSG,1,0,30
3.118567,0,MSG_DEPT,1,0,10
3.131667,1,SEND_MSG,1,0,31
3.137074,1,SEND_MSG,1,0,32
3.154571,0,RECV_MSG,1,0,18
3.188031,1,SEND_MSG,1,0,33
3.229645,1,SEND_MSG,1,0,34
3.243688,0,MSG_DEPT,1,0,13
3.272635,0,RECV_MSG,1,0,19
3.319955,1,SEND_MSG,1,0,35
3.341309,1,SEND_MSG,1,0,36
3.398793,0,RECV_MSG,1,0,20
3.429111,1,SEND_MSG,1,0,37
3.441137,0,RECV_MSG,1,0,21
3.448303,0,RECV_MSG,1,0,22
3.501431,0,RECV_MSG,1,0,23
3.618206,1,SEND_MSG,1,0,38
3.624912,1,SEND_MSG,1,0,39
3.6358,0,RECV_MSG,1,0,24
3.640801,1,SEND_MSG,1,0,40
3.641844,0,MSG_DEPT,1,0,15
3.644983,1,SEND_MSG,1,0,41
3.667325,0,RECV_MSG,1,0,25
3.732687,0,RECV_MSG,1,0,26
3.770665,1,SEND_MSG,1,0,42
3.783095,0,MSG_DEPT,1,0,16
3.824556,0,RECV_MSG,1,0,27
3.858768,0,RECV_MSG,1,0,28
3.859768,0,MSG_DEPT,1,0,18
4.001508,0,RECV_MSG,1,0,29
4.016297,0,MSG_DEPT,1,0,19
4.112183,1,SEND_MSG,1,0,43
4.114394,0,RECV_MSG,1,0,30
4.131667,0,RECV_MSG,1,0,31
4.137074,0,RECV_MSG,1,0,32
4.142586,1,SEND_MSG,1,0,44
4.165089,1,SEND_MSG,1,0,45
4.188031,0,RECV_MSG,1,0,33
4.229645,0,RECV_MSG,1,0,34
4.313356,0,MSG_DEPT,1,0,25
4.319955,0,RECV_MSG,1,0,35
4.341309,0,RECV_MSG,1,0,36
4.35971,1,SEND_MSG,1,0,46
4.429111,0,RECV_MSG,1,0,37
4.50112,0,MSG_DEPT,1,0,27
4.572247,1,SEND_MSG,1,0,47
4.615282,1,SEND_MSG,1,0,48
4.618206,0,RECV_MSG,1,0,38
4.624912,0,RECV_MSG,1,0,39
4.640801,0,RECV_MSG,1,0,40
4.644983,0,RECV_MSG,1,0,41
4.700381,1,SEND_MSG,1,0,49
4.770665,0,RECV_MSG,1,0,42
4.793334,1,SEND_MSG,1,0,50
4.826492,1,SEND_MSG,1,0,51
4.860536,0,MSG_DEPT,1,0,29
5.049634,1,SEND_MSG,1,0,52
5.085905,1,SEND_MSG,1,0,53
5.108164,1,SEND_MSG,1,0,54
5.112183,0,RECV_MSG,1,0,43
5.135503,1,SEND_MSG,1,0,55
5.142586,0,RECV_MSG,1,0,44
5.165089,0,RECV_MSG,1,0,45
5.256609,0,MSG_DEPT,1,0,30
5.35971,0,RECV_MSG,1,0,46
5.371923,1,SEND_MSG,1,0,56
5.413069,0,MSG_DEPT,1,0,35
5.572247,0,RECV_MSG,1,0,47
5.615282,0,RECV_MSG,1,0,48
5.648855,0,MSG_DEPT,1,0,38
5.683317,1,SEND_MSG,1,0,57
5.700381,0,RECV_MSG,1,0,49
5.748324,0,MSG_DEPT,1,0,43
5.793334,0,RECV_MSG,1,0,50
5.826492,0,RECV_MSG,1,0,51
5.858318,0,MSG_DEPT,1,0,46
5.9868,1,SEND_MSG,1,0,58
