time,node,event,source,destination,msgID
0.503913,1,SEND_MSG,1,0,1
0.53284,1,SEND_MSG,1,0,2
0.697312,1,SEND_MSG,1,0,3
0.964611,1,SEND_MSG,1,0,4
0.976714,1,SEND_MSG,1,0,5
1.366205,1,SEND_MSG,1,0,6
1.503913,0,RECV_MSG,1,0,1
1.53284,0,RECV_MSG,1,0,2
1.605402,1,SEND_MSG,1,0,7
1.626457,0,MSG_DEPT,1,0,1
1.665248,1,SEND_MSG,1,0,8
1.697312,0,RECV_MSG,1,0,3
1.706562,0,MSG_DEPT,1,0,2
1.806089,0,MSG_DEPT,1,0,3
1.964611,0,RECV_MSG,1,0,4
1.969732,1,SEND_MSG,1,0,9
1.976714,0,RECV_MSG,1,0,5
2.312041,1,SEND_MSG,1,0,10
2.366205,0,RECV_MSG,1,0,6
2.370667,0,MSG_DEPT,1,0,4
2.432907,0,MSG_DEPT,1,0,5
2.605402,0,RECV_MSG,1,0,7
2.644963,0,MSG_DEPT,1,0,6
2.665248,0,RECV_MSG,1,0,8
2.674521,1,SEND_MSG,1,0,11
2.722715,0,MSG_DEPT,1,0,7
2.745787,0,MSG_DEPT,1,0,8
2.837135,1,SEND_MSG,1,0,12
2.897278,1,SEND_MSG,1,0,13
2.969732,0,RECV_MSG,1,0,9
3.019288,0,MSG_DEPT,1,0,9
3.178334,1,SEND_MSG,1,0,14
3.312041,0,RECV_MSG,1,0,10
3.382301,0,MSG_DEPT,1,0,10
3.509915,1,SEND_MSG,1,0,15
3.674521,0,RECV_MSG,1,0,11
3.718271,0,MSG_DEPT,1,0,11
3.837135,0,RECV_MSG,1,0,12
3.897278,0,RECV_MSG,1,0,13
3.994154,0,MSG_DEPT,1,0,12
4.083475,0,MSG_DEPT,1,0,13
4.09527,1,SEND_MSG,1,0,16
4.173214,1,SEND_MSG,1,0,17
4.178334,0,RECV_MSG,1,0,14
4.238909,0,MSG_DEPT,1,0,14
4.256093,1,SEND_MSG,1,0,18
4.415827,1,SEND_MSG,1,0,19
4.500438,1,SEND_MSG,1,0,20
4.509915,0,RECV_MSG,1,0,15
4.617269,1,SEND_MSG,1,0,21
4.766764,0,MSG_DEPT,1,0,15
5.054906,1,SEND_MSG,1,0,22
5.09527,0,RECV_MSG,1,0,16
5.173214,0,RECV_MSG,1,0,17
5.183804,0,MSG_DEPT,1,0,16
5.227085,0,MSG_DEPT,1,0,17
5.256093,0,RECV_MSG,1,0,18
5.261206,0,MSG_DEPT,1,0,18
5.415827,0,RECV_MSG,1,0,19
5.500438,0,RECV_MSG,1,0,20
5.539633,0,MSG_DEPT,1,0,19
5.594982,1,SEND_MSG,1,0,23
5.617269,0,RECV_MSG,1,0,21
5.74175,1,SEND_MSG,1,0,24
5.781393,0,MSG_DEPT,1,0,20
5.843202,1,SEND_MSG,1,0,25
5.893542,1,SEND_MSG,1,0,26
5.938084,0,MSG_DEPT,1,0,21
6.054906,0,RECV_MSG,1,0,22
6.368867,1,SEND_MSG,1,0,27
6.432073,0,MSG_DEPT,1,0,22
6.594982,0,RECV_MSG,1,0,23
6.615064,1,SEND_MSG,1,0,28
6.722554,1,SEND_MSG,1,0,29
6.74175,0,RECV_MSG,1,0,24
6.843202,0,RECV_MSG,1,0,25
6.868691,0,MSG_DEPT,1,0,23
6.893542,0,RECV_MSG,1,0,26
6.99874,0,MSG_DEPT,1,0,24
7.118719,1,SEND_MSG,1,0,30
7.126077,0,MSG_DEPT,1,0,25
7.126652,0,MSG_DEPT,1,0,26
7.272372,1,SEND_MSG,1,0,31
7.368867,0,RECV_MSG,1,0,27
7.39719,1,SEND_MSG,1,0,32
7.497676,0,MSG_DEPT,1,0,27
7.547103,1,SEND_MSG,1,0,33
7.615064,0,RECV_MSG,1,0,28
7.697323,1,SEND_MSG,1,0,34
7.69987,1,SEND_MSG,1,0,35
7.722554,0,RECV_MSG,1,0,29
7.778238,1,SEND_MSG,1,0,36
7.890805,0,MSG_DEPT,1,0,28
7.946957,1,SEND_MSG,1,0,37
7.97997,0,MSG_DEPT,1,0,29
7.997688,1,SEND_MSG,1,0,38
8.118719,0,RECV_MSG,1,0,30
8.138734,0,MSG_DEPT,1,0,30
8.209146,1,SEND_MSG,1,0,39
8.212625,1,SEND_MSG,1,0,40
8.269718,1,SEND_MSG,1,0,41
8.272372,0,RECV_MSG,1,0,31
8.291064,0,MSG_DEPT,1,0,31
8.39719,0,RECV_MSG,1,0,32
8.449267,1,SEND_MSG,1,0,42
8.488652,1,SEND_MSG,1,0,43
8.547103,0,RECV_MSG,1,0,33
8.639569,1,SEND_MSG,1,0,44
8.652282,0,MSG_DEPT,1,0,32
8.674391,0,MSG_DEPT,1,0,33
8.697323,0,RECV_MSG,1,0,34
8.69987,0,RECV_MSG,1,0,35
8.778238,0,RECV_MSG,1,0,36
8.787757,1,SEND_MSG,1,0,45
8.826191,1,SEND_MSG,1,0,46
8.858554,0,MSG_DEPT,1,0,34
8.932017,0,MSG_DEPT,1,0,35
8.946957,0,RECV_MSG,1,0,37
8.997688,0,RECV_MSG,1,0,38
9.209146,0,RECV_MSG,1,0,39
9.212625,0,RECV_MSG,1,0,40
9.269718,0,RECV_MSG,1,0,41
9.288283,0,MSG_DEPT,1,0,36
9.294151,1,SEND_MSG,1,0,47
9.299828,0,MSG_DEPT,1,0,37
9.319995,0,MSG_DEPT,1,0,38
9.449267,0,RECV_MSG,1,0,42
9.488652,0,RECV_MSG,1,0,43
9.604158,0,MSG_DEPT,1,0,39
9.624416,1,SEND_MSG,1,0,48
9.639569,0,RECV_MSG,1,0,44
9.78487,1,SEND_MSG,1,0,49
9.787757,0,RECV_MSG,1,0,45
9.826191,0,RECV_MSG,1,0,46
10.037542,0,MSG_DEPT,1,0,42
10.256899,0,MSG_DEPT,1,0,43
10.294151,0,RECV_MSG,1,0,47
10.313445,0,MSG_DEPT,1,0,44
10.493379,1,SEND_MSG,1,0,50
10.624416,0,RECV_MSG,1,0,48
10.667211,0,MSG_DEPT,1,0,45
10.695677,0,MSG_DEPT,1,0,47
10.739784,0,MSG_DEPT,1,0,48
10.78487,0,RECV_MSG,1,0,49
10.879577,0,MSG_DEPT,1,0,49
11.19759,1,SEND_MSG,1,0,51
11.336982,1,SEND_MSG,1,0,52
11.387988,1,SEND_MSG,1,0,53
11.493379,0,RECV_MSG,1,0,50
11.633972,0,MSG_DEPT,1,0,50
11.700037,1,SEND_MSG,1,0,54
11.715745,1,SEND_MSG,1,0,55
11.979648,1,SEND_MSG,1,0,56
12.19759,0,RECV_MSG,1,0,51
12.24599,0,MSG_DEPT,1,0,51
12.336982,0,RECV_MSG,1,0,52
12.385632,1,SEND_MSG,1,0,57
12.387988,0,RECV_MSG,1,0,53
12.454615,0,MSG_DEPT,1,0,52
12.588054,1,SEND_MSG,1,0,58
12.680488,1,SEND_MSG,1,0,59
12.700037,0,RECV_MSG,1,0,54
12.715745,0,RECV_MSG,1,0,55
12.818392,0,MSG_DEPT,1,0,53
12.85339,0,MSG_DEPT,1,0,54
12.979648,0,RECV_MSG,1,0,56
12.983598,1,SEND_MSG,1,0,60
13.031012,0,MSG_DEPT,1,0,55
