time,node,event,source,destination,msgID
0.011587,1,SEND_MSG,1,0,1
0.080423,1,SEND_MSG,1,0,2
0.317046,1,SEND_MSG,1,0,3
0.393534,1,SEND_MSG,1,0,4
0.512643,1,SEND_MSG,1,0,5
0.628882,1,SEND_MSG,1,0,6
0.632212,1,SEND_MSG,1,0,7
0.702586,1,SEND_MSG,1,0,8
0.794816,1,SEND_MSG,1,0,9
0.8758,1,SEND_MSG,1,0,10
0.879441,1,SEND_MSG,1,0,11
1.011587,0,RECV_MSG,1,0,1
1.066105,1,SEND_MSG,1,0,12
1.080423,0,RECV_MSG,1,0,2
1.095967,0,MSG_DEPT,1,0,1
1.140385,1,SEND_MSG,1,0,13
1.182286,0,MSG_DEPT,1,0,2
1.24497,1,SEND_MSG,1,0,14
1.317046,0,RECV_MSG,1,0,3
1.349212,0,MSG_DEPT,1,0,3
1.393534,0,RECV_MSG,1,0,4
1.421848,0,MSG_DEPT,1,0,4
1.512643,0,RECV_MSG,1,0,5
1.628882,0,RECV_MSG,1,0,6
1.632212,0,RECV_MSG,1,0,7
1.702586,0,RECV_MSG,1,0,8
1.718135,1,SEND_MSG,1,0,15
1.794816,0,RECV_MSG,1,0,9
1.846227,0,MSG_DEPT,1,0,5
1.849983,0,MSG_DEPT,1,0,6
1.8758,0,RECV_MSG,1,0,10
1.879441,0,RECV_MSG,1,0,11
1.930395,1,SEND_MSG,1,0,16
1.977639,0,MSG_DEPT,1,0,7
1.978472,1,SEND_MSG,1,0,17
2.066105,0,RECV_MSG,1,0,12
2.06933,0,MSG_DEPT,1,0,8
2.140385,0,RECV_MSG,1,0,13
2.202684,0,MSG_DEPT,1,0,10
2.24497,0,RECV_MSG,1,0,14
2.340538,1,SEND_MSG,1,0,18
2.354949,0,MSG_DEPT,1,0,11
2.419448,1,SEND_MSG,1,0,19
2.42966,1,SEND_MSG,1,0,20
2.472036,1,SEND_MSG,1,0,21
2.492108,1,SEND_MSG,1,0,22
2.492117,0,MSG_DEPT,1,0,12
2.515855,0,MSG_DEPT,1,0,13
2.618464,0,MSG_DEPT,1,0,14
2.718135,0,RECV_MSG,1,0,15
2.820285,0,MSG_DEPT,1,0,15
2.930395,0,RECV_MSG,1,0,16
2.978472,0,RECV_MSG,1,0,17
2.989764,0,MSG_DEPT,1,0,16
3.258104,0,MSG_DEPT,1,0,17
3.340538,0,RECV_MSG,1,0,18
3.419448,0,RECV_MSG,1,0,19
3.42966,0,RECV_MSG,1,0,20
3.472036,0,RECV_MSG,1,0,21
3.492108,0,RECV_MSG,1,0,22
3.686466,0,MSG_DEPT,1,0,18
3.701747,1,SEND_MSG,1,0,23
3.849918,1,SEND_MSG,1,0,24
3.881174,1,SEND_MSG,1,0,25
3.94056,1,SEND_MSG,1,0,26
4.006181,0,MSG_DEPT,1,0,19
4.031877,0,MSG_DEPT,1,0,20
4.033224,1,SEND_MSG,1,0,27
4.048972,0,MSG_DEPT,1,0,21
4.148117,1,SEND_MSG,1,0,28
4.260204,1,SEND_MSG,1,0,29
4.347639,1,SEND_MSG,1,0,30
4.377875,1,SEND_MSG,1,0,31
4.469992,1,SEND_MSG,1,0,32
4.701747,0,RECV_MSG,1,0,23
4.715981,0,MSG_DEPT,1,0,23
4.849918,0,RECV_MSG,1,0,24
4.861851,1,SEND_MSG,1,0,33
4.881174,0,RECV_MSG,1,0,25
4.929708,1,SEND_MSG,1,0,34
4.94056,0,RECV_MSG,1,0,26
4.956221,1,SEND_MSG,1,0,35
4.982558,0,MSG_DEPT,1,0,24
