time,node,event,source,destination,msgID
0.195512,1,SEND_MSG,1,0,1
0.350054,1,SEND_MSG,1,0,2
0.508873,1,SEND_MSG,1,0,3
0.512542,1,SEND_MSG,1,0,4
0.517667,1,SEND_MSG,1,0,5
0.855519,1,SEND_MSG,1,0,6
0.89381,1,SEND_MSG,1,0,7
1.138028,1,SEND_MSG,1,0,8
1.195512,0,RECV_MSG,1,0,1
1.198279,0,MSG_DEPT,1,0,1
1.345166,1,SEND_MSG,1,0,9
1.350054,0,RECV_MSG,1,0,2
1.355278,0,MSG_DEPT,1,0,2
1.452906,1,SEND_MSG,1,0,10
1.499298,1,SEND_MSG,1,0,11
1.508873,0,RECV_MSG,1,0,3
1.512542,0,RECV_MSG,1,0,4
1.517667,0,RECV_MSG,1,0,5
1.669237,1,SEND_MSG,1,0,12
1.681168,1,SEND_MSG,1,0,13
1.834924,1,SEND_MSG,1,0,14
1.855519,0,RECV_MSG,1,0,6
1.89381,0,RECV_MSG,1,0,7
1.896865,0,MSG_DEPT,1,0,3
1.961112,0,MSG_DEPT,1,0,4
1.97424,0,MSG_DEPT,1,0,5
2.012382,1,SEND_MSG,1,0,15
2.080976,1,SEND_MSG,1,0,16
2.091172,1,SEND_MSG,1,0,17
2.094231,1,SEND_MSG,1,0,18
2.115161,1,SEND_MSG,1,0,19
2.119956,0,MSG_DEPT,1,0,6
2.138028,0,RECV_MSG,1,0,8
2.214046,0,MSG_DEPT,1,0,7
2.288822,1,SEND_MSG,1,0,20
2.300289,1,SEND_MSG,1,0,21
2.345166,0,RECV_MSG,1,0,9
2.360183,0,MSG_DEPT,1,0,8
2.415534,1,SEND_MSG,1,0,22
2.434109,0,MSG_DEPT,1,0,9
2.452906,0,RECV_MSG,1,0,10
2.476277,1,SEND_MSG,1,0,23
2.499298,0,RECV_MSG,1,0,11
2.545256,1,SEND_MSG,1,0,24
2.546225,0,MSG_DEPT,1,0,10
2.668015,0,MSG_DEPT,1,0,11
2.669237,0,RECV_MSG,1,0,12
2.680252,0,MSG_DEPT,1,0,12
2.681168,0,RECV_MSG,1,0,13
2.701359,1,SEND_MSG,1,0,25
2.796924,1,SEND_MSG,1,0,26
2.834924,0,RECV_MSG,1,0,14
2.881131,1,SEND_MSG,1,0,27
2.899261,1,SEND_MSG,1,0,28
2.924088,1,SEND_MSG,1,0,29
2.96226,0,MSG_DEPT,1,0,13
2.972417,0,MSG_DEPT,1,0,14
3.012382,0,RECV_MSG,1,0,15
3.059761,1,SEND_MSG,1,0,30
3.080976,0,RECV_MSG,1,0,16
3.08918,1,SEND_MSG,1,0,31
3.091172,0,RECV_MSG,1,0,17
3.094231,0,RECV_MSG,1,0,18
3.115161,0,RECV_MSG,1,0,19
3.157774,0,MSG_DEPT,1,0,15
3.196362,0,MSG_DEPT,1,0,16
3.288822,0,RECV_MSG,1,0,20
3.300289,0,RECV_MSG,1,0,21
3.415534,0,RECV_MSG,1,0,22
3.476277,0,RECV_MSG,1,0,23
3.4906,0,MSG_DEPT,1,0,17
3.545256,0,RECV_MSG,1,0,24
3.546973,1,SEND_MSG,1,0,32
3.595022,0,MSG_DEPT,1,0,18
3.607601,1,SEND_MSG,1,0,33
3.650415,1,SEND_MSG,1,0,34
3.701359,0,RECV_MSG,1,0,25
3.796924,0,RECV_MSG,1,0,26
3.799278,0,MSG_DEPT,1,0,19
3.881131,0,RECV_MSG,1,0,27
3.899261,0,RECV_MSG,1,0,28
3.924088,0,RECV_MSG,1,0,29
4.026387,0,MSG_DEPT,1,0,20
4.026933,1,SEND_MSG,1,0,35
4.059761,0,RECV_MSG,1,0,30
4.08918,0,RECV_MSG,1,0,31
4.157663,1,SEND_MSG,1,0,36
4.174205,0,MSG_DEPT,1,0,21
4.220508,0,MSG_DEPT,1,0,22
4.546973,0,RECV_MSG,1,0,32
4.55024,1,SEND_MSG,1,0,37
4.566644,0,MSG_DEPT,1,0,23
4.607601,0,RECV_MSG,1,0,33
4.632692,1,SEND_MSG,1,0,38
4.650415,0,RECV_MSG,1,0,34
4.696177,0,MSG_DEPT,1,0,24
4.705807,0,MSG_DEPT,1,0,25
4.738774,1,SEND_MSG,1,0,39
4.830542,0,MSG_DEPT,1,0,26
4.860297,0,MSG_DEPT,1,0,27
4.866862,1,SEND_MSG,1,0,40
4.907576,1,SEND_MSG,1,0,41
4.923819,1,SEND_MSG,1,0,42
4.975151,1,SEND_MSG,1,0,43
4.9782,1,SEND_MSG,1,0,44
5.026933,0,RECV_MSG,1,0,35
5.028887,1,SEND_MSG,1,0,45
5.044985,1,SEND_MSG,1,0,46
5.069304,1,SEND_MSG,1,0,47
5.136177,1,SEND_MSG,1,0,48
5.143672,0,MSG_DEPT,1,0,28
5.157663,0,RECV_MSG,1,0,36
5.55024,0,RECV_MSG,1,0,37
5.577835,1,SEND_MSG,1,0,49
5.607972,1,SEND_MSG,1,0,50
5.632692,0,RECV_MSG,1,0,38
5.709025,0,MSG_DEPT,1,0,29
5.738774,0,RECV_MSG,1,0,39
5.762968,0,MSG_DEPT,1,0,30
5.83113,0,MSG_DEPT,1,0,31
5.866862,0,RECV_MSG,1,0,40
5.880497,0,MSG_DEPT,1,0,32
5.899152,0,MSG_DEPT,1,0,33
5.907576,0,RECV_MSG,1,0,41
5.923819,0,RECV_MSG,1,0,42
5.963901,1,SEND_MSG,1,0,51
5.975151,0,RECV_MSG,1,0,43
5.9782,0,RECV_MSG,1,0,44
5.991385,1,SEND_MSG,1,0,52
6.008573,0,MSG_DEPT,1,0,34
6.028887,0,RECV_MSG,1,0,45
6.033852,1,SEND_MSG,1,0,53
6.044985,0,RECV_MSG,1,0,46
6.048061,0,MSG_DEPT,1,0,35
6.049027,1,SEND_MSG,1,0,54
6.054799,0,MSG_DEPT,1,0,36
6.063892,0,MSG_DEPT,1,0,37
6.069304,0,RECV_MSG,1,0,47
6.070656,0,MSG_DEPT,1,0,38
6.097604,0,MSG_DEPT,1,0,39
6.136177,0,RECV_MSG,1,0,48
6.15245,0,MSG_DEPT,1,0,40
6.207592,1,SEND_MSG,1,0,55
6.306473,1,SEND_MSG,1,0,56
6.431876,1,SEND_MSG,1,0,57
6.536288,1,SEND_MSG,1,0,58
6.54428,1,SEND_MSG,1,0,59
6.577835,0,RECV_MSG,1,0,49
6.607972,0,RECV_MSG,1,0,50
6.622884,1,SEND_MSG,1,0,60
6.634774,0,MSG_DEPT,1,0,41
6.723675,1,SEND_MSG,1,0,61
6.963901,0,RECV_MSG,1,0,51
6.991385,0,RECV_MSG,1,0,52
7.011895,1,SEND_MSG,1,0,62
7.033852,0,RECV_MSG,1,0,53
7.049027,0,RECV_MSG,1,0,54
7.159775,0,MSG_DEPT,1,0,42
7.207592,0,RECV_MSG,1,0,55
7.306473,0,RECV_MSG,1,0,56
7.378374,0,MSG_DEPT,1,0,43
7.431876,0,RECV_MSG,1,0,57
7.479909,1,SEND_MSG,1,0,63
7.536288,0,RECV_MSG,1,0,58
7.54428,0,RECV_MSG,1,0,59
7.622884,0,RECV_MSG,1,0,60
7.723675,0,RECV_MSG,1,0,61
7.758797,1,SEND_MSG,1,0,64
7.879,0,MSG_DEPT,1,0,44
8.011895,0,RECV_MSG,1,0,62
8.048815,1,SEND_MSG,1,0,65
8.098208,0,MSG_DEPT,1,0,45
8.098947,1,SEND_MSG,1,0,66
