time,node,event,source,destination,msgID
0.13032,1,SEND_MSG,1,0,1
0.840354,1,SEND_MSG,1,0,2
0.906167,1,SEND_MSG,1,0,3
1.13032,0,RECV_MSG,1,0,1
1.232254,0,MSG_DEPT,1,0,1
1.568096,1,SEND_MSG,1,0,4
1.840354,0,RECV_MSG,1,0,2
1.906167,0,RECV_MSG,1,0,3
1.995303,0,MSG_DEPT,1,0,2
2.411443,0,MSG_DEPT,1,0,3
2.568096,0,RECV_MSG,1,0,4
2.816383,0,MSG_DEPT,1,0,4
3.927519,1,SEND_MSG,1,0,5
4.012845,1,SEND_MSG,1,0,6
4.276924,1,SEND_MSG,1,0,7
4.559568,1,SEND_MSG,1,0,8
4.573279,1,SEND_MSG,1,0,9
4.654627,1,SEND_MSG,1,0,10
4.775177,1,SEND_MSG,1,0,11
4.927519,0,RECV_MSG,1,0,5
4.96136,0,MSG_DEPT,1,0,5
5.012845,0,RECV_MSG,1,0,6
5.083145,0,MSG_DEPT,1,0,6
5.276924,0,RECV_MSG,1,0,7
5.392884,0,MSG_DEPT,1,0,7
5.559568,0,RECV_MSG,1,0,8
5.573279,0,RECV_MSG,1,0,9
5.654627,0,RECV_MSG,1,0,10
5.775177,0,RECV_MSG,1,0,11
5.808054,1,SEND_MSG,1,0,12
5.925911,0,MSG_DEPT,1,0,8
5.927207,0,MSG_DEPT,1,0,9
6.016598,0,MSG_DEPT,1,0,10
6.13417,0,MSG_DEPT,1,0,11
6.176554,1,SEND_MSG,1,0,13
6.197681,1,SEND_MSG,1,0,14
6.271275,1,SEND_MSG,1,0,15
6.460113,1,SEND_MSG,1,0,16
6.808054,0,RECV_MSG,1,0,12
6.822299,1,SEND_MSG,1,0,17
6.865515,1,SEND_MSG,1,0,18
6.914248,1,SEND_MSG,1,0,19
6.974909,0,MSG_DEPT,1,0,12
7.176554,0,RECV_MSG,1,0,13
7.197681,0,RECV_MSG,1,0,14
7.268538,1,SEND_MSG,1,0,20
7.271275,0,RECV_MSG,1,0,15
7.327702,1,SEND_MSG,1,0,21
7.333353,1,SEND_MSG,1,0,22
7.417541,0,MSG_DEPT,1,0,13
7.460113,0,RECV_MSG,1,0,16
7.627206,0,MSG_DEPT,1,0,14
7.712701,1,SEND_MSG,1,0,23
7.822299,0,RECV_MSG,1,0,17
7.865515,0,RECV_MSG,1,0,18
7.87301,0,MSG_DEPT,1,0,15
7.906635,0,MSG_DEPT,1,0,16
7.914248,0,RECV_MSG,1,0,19
7.973074,1,SEND_MSG,1,0,24
8.042317,0,MSG_DEPT,1,0,17
8.268538,0,RECV_MSG,1,0,20
8.31706,1,SEND_MSG,1,0,25
8.327702,0,RECV_MSG,1,0,21
8.333353,0,RECV_MSG,1,0,22
8.520745,0,MSG_DEPT,1,0,18
8.64196,1,SEND_MSG,1,0,26
8.712701,0,RECV_MSG,1,0,23
8.886769,1,SEND_MSG,1,0,27
8.953621,0,MSG_DEPT,1,0,19
8.973074,0,RECV_MSG,1,0,24
9.019782,0,MSG_DEPT,1,0,20
9.046503,0,MSG_DEPT,1,0,21
9.215579,0,MSG_DEPT,1,0,22
9.231632,0,MSG_DEPT,1,0,23
9.291458,1,SEND_MSG,1,0,28
9.31706,0,RECV_MSG,1,0,25
9.586269,0,MSG_DEPT,1,0,24
9.64196,0,RECV_MSG,1,0,26
9.886769,0,RECV_MSG,1,0,27
10.03398,0,MSG_DEPT,1,0,25
10.057788,1,SEND_MSG,1,0,29
10.274468,0,MSG_DEPT,1,0,26
10.281615,1,SEND_MSG,1,0,30
10.291458,0,RECV_MSG,1,0,28
10.317906,1,SEND_MSG,1,0,31
10.339101,1,SEND_MSG,1,0,32
10.482489,1,SEND_MSG,1,0,33
10.52993,0,MSG_DEPT,1,0,27
10.621663,0,MSG_DEPT,1,0,28
10.736294,1,SEND_MSG,1,0,34
10.77368,1,SEND_MSG,1,0,35
